0,1,y
1.5956017119557364,1.4885026447935354,0.0
0.8129937458856671,1.9927275998146587,0.0
2.3065595983082816,2.1251978913091096,0.0
0.24681153145925183,0.8412639165213354,0.0
2.2227013959561557,2.642966598581358,0.0
2.6076263600591485,2.2468736441769703,0.0
2.517932060449668,1.0359115556122067,0.0
3.8080686878561596,3.3725226405500788,0.0
2.8120766855921384,3.055491622738458,0.0
3.3841397047618758,2.2901739617501398,0.0
0.7361813867903817,0.5612958164398469,0.0
2.4895446712502456,1.3859394717014568,0.0
2.458935938787764,2.5448562073206658,0.0
2.9156564288847586,3.206670862535942,0.0
2.6667340139618734,2.4407890069334424,0.0
1.837361830054959,3.2721303422842443,0.0
2.4220935076469234,1.6027941450573675,0.0
1.7144817739405425,0.7688203490083731,0.0
2.5664142554190237,1.048460304649704,0.0
3.1482830037340337,3.300771061341019,0.0
1.2527968036390333,1.3855381034624226,0.0
2.223239407938677,1.9900054882389122,0.0
3.6419243852254235,3.0843354590301093,0.0
2.0152662850564944,2.8341096404668087,0.0
2.3660221063399436,1.0003770742569822,0.0
1.8503510695240708,1.552067617729677,0.0
2.387190039598978,2.8609924555891055,0.0
0.6887821674909744,1.410148645889194,0.0
2.8934777646803322,2.6539628882577357,0.0
1.3167632036280754,2.0724172097918148,0.0
2.513682231329696,2.369871406391121,0.0
3.4832792811193984,2.556701614381911,0.0
0.7256187013623556,1.77615771018529,0.0
1.6777234316377876,2.4550566718192033,0.0
1.9164418655609716,1.416734252381959,0.0
1.071130714056416,2.2624887156125633,0.0
1.4270460938586176,2.639013858201965,0.0
4.096964174227937,4.733607116558219,0.0
2.0355516173249084,1.8039415195753263,0.0
2.6851828746984028,1.1456186135606405,0.0
2.0642183693749097,2.3408365778121696,0.0
0.8381742075546308,0.4367238227128072,0.0
2.9397239388955825,2.5510646041665463,0.0
1.0287161906786504,1.2833657052304839,0.0
2.2896271529736096,2.687202397093341,0.0
1.5353443301259575,2.285653513470182,0.0
2.7741639747337996,2.5203579673426537,0.0
2.928322757091024,1.7946889528827625,0.0
1.6258843219304897,1.828096866248961,0.0
2.0861408319950874,1.9044304198357909,0.0
3.4678225809615695,3.1419921150155137,0.0
2.6266878224014283,2.0052465218542093,0.0
1.9922098549567349,2.3051863028494437,0.0
0.19340882673554383,0.3286362190785497,0.0
1.7913830514693845,1.7337174930782795,0.0
3.779288432088165,3.7587508724765177,0.0
0.9904609222444332,2.898480058110892,0.0
2.0605592631696124,2.2941368301598497,0.0
2.4846297280767615,1.5793756127209988,0.0
0.6551470141711071,1.2375918367829302,0.0
1.622908826476765,0.9185003329427701,0.0
1.2496221305944766,0.1637529665829418,0.0
0.6105846774262313,2.3073043092999104,0.0
3.132555536185251,2.6939032010359294,0.0
2.1031212632957494,1.7131306985731642,0.0
3.4030867181422355,3.4561953700602714,0.0
2.7959740719105213,3.162817191258511,0.0
2.2473802464284183,3.447954274097785,0.0
2.846857743873385,2.5973899661296067,0.0
1.7266858846676814,0.7732624848697442,0.0
1.2840380902212756,2.2965465139115837,0.0
3.410517928614858,3.5535347004631834,0.0
1.457601206266358,2.063198598681874,0.0
3.651822854228537,2.629001559855566,0.0
1.4037719838174978,1.6338153225196943,0.0
1.6348781884297012,1.9032358175707342,0.0
2.5370003451451444,2.716903285385078,0.0
2.00646764485698,1.453133415785825,0.0
0.09632619356408423,0.4633555958793185,0.0
2.8440454362457106,3.3526096746719514,0.0
2.5937755428018496,3.2034486552720054,0.0
1.2496765502821312,0.6139787599815176,0.0
0.9519417291680117,1.2716804602994358,0.0
0.5074732175339662,1.9767227441383333,0.0
2.518157425677062,1.9343159032788995,0.0
3.136053747667191,2.5041298182000165,0.0
1.9389566720685978,2.2032118554667246,0.0
1.424536992687472,2.0652703822431246,0.0
1.4250615205827466,2.550964175377798,0.0
1.190484555889518,3.2975185321032194,0.0
1.7551389012880103,1.0911875130727888,0.0
2.8004533365614535,3.1741748624097186,0.0
1.929491306105964,2.482553710666472,0.0
1.5919029847222985,1.535489951553806,0.0
3.367403040314488,2.1940074256631115,0.0
2.0799846183300983,2.7433482719554823,0.0
2.2850878751639594,1.3201427664286998,0.0
1.691102296026582,1.989567854965395,0.0
2.755338815174426,2.8744137702186254,0.0
2.3890047061192794,1.5036637203777323,0.0
1.4529454393576544,1.8873272656446518,0.0
0.5933403116288822,1.4096118711749588,0.0
3.633366474657857,2.9069303224083414,0.0
1.3261725025497713,1.7241493888294368,0.0
0.032993005776093653,3.017305985919017,0.0
1.0338622743472883,1.9134676369362533,0.0
0.8681710860966041,1.3727365797311175,0.0
1.9967163665724363,2.5846113968233264,0.0
2.8042290943122152,2.620790190316996,0.0
2.415773362883153,2.4791927985488114,0.0
0.5891789434960379,-0.857198455276087,0.0
1.9919015376853801,0.7426971954289983,0.0
2.0133509290561626,2.8568484344356095,0.0
